$GPRMC,162321.00,A,3944.99036,N,10458.86981,W,25.569,315.29,071117,,,D*45
$GPRMC,162322.00,A,3944.99550,N,10458.87650,W,25.873,315.25,071117,,,D*4B
$GPRMC,162323.00,A,3945.00052,N,10458.88319,W,26.038,315.05,071117,,,D*4D
$GPRMC,162324.00,A,3945.00556,N,10458.88978,W,25.384,315.24,071117,,,D*42
$GPRMC,162325.00,A,3945.01064,N,10458.89653,W,25.726,314.59,071117,,,D*46
$GPRMC,162326.00,A,3945.01562,N,10458.90323,W,25.681,314.39,071117,,,D*46
$GPRMC,162327.00,A,3945.02029,N,10458.90966,W,24.781,314.63,071117,,,D*4A
$GPRMC,162328.00,A,3945.02481,N,10458.91594,W,23.079,315.01,071117,,,D*41
$GPRMC,162329.00,A,3945.02907,N,10458.92177,W,22.174,314.69,071117,,,D*4B
$GPRMC,162330.00,A,3945.03313,N,10458.92724,W,20.809,315.18,071117,,,D*4B
$GPRMC,162331.00,A,3945.03677,N,10458.93198,W,18.242,314.77,071117,,,D*4B
$GPRMC,162332.00,A,3945.03992,N,10458.93607,W,15.313,314.75,071117,,,D*47
$GPRMC,162333.00,A,3945.04233,N,10458.93927,W,11.607,314.61,071117,,,D*4D
$GPRMC,162334.00,A,3945.04404,N,10458.94144,W,7.920,314.78,071117,,,D*77
$GPRMC,162335.00,A,3945.04506,N,10458.94266,W,4.774,314.58,071117,,,D*78
$GPRMC,162336.00,A,3945.04567,N,10458.94343,W,2.749,314.43,071117,,,D*78
$GPRMC,162337.00,A,3945.04598,N,10458.94357,W,1.382,312.30,071117,,,D*7E
$GPRMC,162338.00,A,3945.04610,N,10458.94376,W,0.661,,071117,,,D*65
$GPRMC,162339.00,A,3945.04613,N,10458.94411,W,0.287,,071117,,,D*6D
$GPRMC,162340.00,A,3945.04612,N,10458.94425,W,0.256,,071117,,,D*69
$GPRMC,162341.00,A,3945.04617,N,10458.94450,W,0.200,,071117,,,D*6C
$GPRMC,162342.00,A,3945.04616,N,10458.94477,W,0.173,,071117,,,D*6C
$GPRMC,162343.00,A,3945.04616,N,10458.94504,W,0.114,,071117,,,D*69
$GPRMC,162344.00,A,3945.04616,N,10458.94527,W,0.154,,071117,,,D*6B
$GPRMC,162345.00,A,3945.04619,N,10458.94556,W,0.057,,071117,,,D*61
$GPRMC,162346.00,A,3945.04618,N,10458.94569,W,0.074,,071117,,,D*6E
$GPRMC,162347.00,A,3945.04611,N,10458.94579,W,0.188,,071117,,,D*65
$GPRMC,162348.00,A,3945.04601,N,10458.94597,W,0.094,,071117,,,D*67
$GPRMC,162349.00,A,3945.04596,N,10458.94616,W,0.024,,071117,,,D*6A
$GPRMC,162350.00,A,3945.04591,N,10458.94631,W,0.125,,071117,,,D*60
$GPRMC,162351.00,A,3945.04584,N,10458.94643,W,0.149,,071117,,,D*6A
$GPRMC,162352.00,A,3945.04577,N,10458.94658,W,0.102,,071117,,,D*60
$GPRMC,162353.00,A,3945.04568,N,10458.94676,W,0.028,,071117,,,D*6A
$GPRMC,162354.00,A,3945.04561,N,10458.94692,W,0.107,,071117,,,D*62
$GPRMC,162355.00,A,3945.04554,N,10458.94708,W,0.072,,071117,,,D*64
$GPRMC,162356.00,A,3945.04547,N,10458.94729,W,0.316,,071117,,,D*67
$GPRMC,162357.00,A,3945.04538,N,10458.94745,W,0.053,,071117,,,D*66
$GPRMC,162358.00,A,3945.04527,N,10458.94764,W,0.090,,071117,,,D*6B
$GPRMC,162359.00,A,3945.04509,N,10458.94786,W,0.036,,071117,,,D*66
$GPRMC,162400.00,A,3945.04507,N,10458.94799,W,0.287,,071117,,,D*65
$GPRMC,162401.00,A,3945.04495,N,10458.94812,W,0.190,,071117,,,D*67
$GPRMC,162402.00,A,3945.04486,N,10458.94822,W,0.138,,071117,,,D*67
$GPRMC,162403.00,A,3945.04483,N,10458.94822,W,0.475,,071117,,,D*6F
$GPRMC,162404.00,A,3945.04496,N,10458.94847,W,1.184,,071117,,,D*65
$GPRMC,162405.00,A,3945.04547,N,10458.94891,W,2.850,324.67,071117,,,D*7B
$GPRMC,162406.00,A,3945.04643,N,10458.95007,W,5.949,314.90,071117,,,D*7C
$GPRMC,162407.00,A,3945.04816,N,10458.95192,W,8.599,317.73,071117,,,D*7C
$GPRMC,162408.00,A,3945.04990,N,10458.95428,W,10.790,316.40,071117,,,D*4B
$GPRMC,162409.00,A,3945.05261,N,10458.95736,W,13.602,318.56,071117,,,D*42
$GPRMC,162410.00,A,3945.05592,N,10458.96096,W,16.218,318.69,071117,,,D*49
$GPRMC,162411.00,A,3945.05962,N,10458.96505,W,16.716,315.58,071117,,,D*40
$GPRMC,162412.00,A,3945.06388,N,10458.96951,W,17.475,315.30,071117,,,D*4A
$GPRMC,162413.00,A,3945.06796,N,10458.97433,W,19.032,314.92,071117,,,D*48
$GPRMC,162414.00,A,3945.07245,N,10458.97906,W,19.876,315.70,071117,,,D*4B
$GPRMC,162415.00,A,3945.07664,N,10458.98434,W,20.978,315.23,071117,,,D*4D
$GPRMC,162416.00,A,3945.08101,N,10458.99010,W,22.328,314.58,071117,,,D*46
$GPRMC,162417.00,A,3945.08545,N,10458.99608,W,22.882,314.71,071117,,,D*4C
$GPRMC,162418.00,A,3945.08998,N,10459.00196,W,23.330,315.27,071117,,,D*4F
$GPRMC,162419.00,A,3945.09473,N,10459.00830,W,24.559,314.20,071117,,,D*4A
$GPRMC,162420.00,A,3945.09953,N,10459.01471,W,24.557,314.35,071117,,,D*4D
$GPRMC,162421.00,A,3945.10439,N,10459.02116,W,24.981,314.55,071117,,,D*43
$GPRMC,162422.00,A,3945.10939,N,10459.02822,W,26.508,312.91,071117,,,D*42
$GPRMC,162423.00,A,3945.11453,N,10459.03486,W,26.483,314.99,071117,,,D*4C
$GPRMC,162424.00,A,3945.11964,N,10459.04133,W,26.403,313.61,071117,,,D*46
$GPRMC,162425.00,A,3945.12484,N,10459.04835,W,27.166,311.70,071117,,,D*4D
$GPRMC,162426.00,A,3945.13003,N,10459.05561,W,27.355,312.10,071117,,,D*4E
$GPRMC,162427.00,A,3945.13546,N,10459.06250,W,27.482,314.69,071117,,,D*48
$GPRMC,162428.00,A,3945.14104,N,10459.06931,W,27.000,315.35,071117,,,D*48
$GPRMC,162429.00,A,3945.14629,N,10459.07627,W,27.334,315.34,071117,,,D*4D
$GPRMC,162430.00,A,3945.15172,N,10459.08348,W,27.572,314.65,071117,,,D*4F
$GPRMC,162431.00,A,3945.15693,N,10459.09037,W,26.123,314.67,071117,,,D*4F
$GPRMC,162432.00,A,3945.16176,N,10459.09663,W,23.685,314.86,071117,,,D*45
$GPRMC,162433.00,A,3945.16618,N,10459.10250,W,22.031,314.23,071117,,,D*40
$GPRMC,162434.00,A,3945.17017,N,10459.10781,W,19.198,314.22,071117,,,D*4D
$GPRMC,162435.00,A,3945.17334,N,10459.11155,W,15.317,317.14,071117,,,D*4F
$GPRMC,162436.00,A,3945.17628,N,10459.11511,W,15.059,316.61,071117,,,D*4A
$GPRMC,162437.00,A,3945.17983,N,10459.11969,W,18.648,314.33,071117,,,D*48
$GPRMC,162438.00,A,3945.18502,N,10459.12562,W,23.630,315.38,071117,,,D*44
$GPRMC,162439.00,A,3945.19060,N,10459.13251,W,27.399,314.73,071117,,,D*4F
$GPRMC,162440.00,A,3945.19637,N,10459.14029,W,29.790,314.50,071117,,,D*4D
$GPRMC,162441.00,A,3945.20205,N,10459.14780,W,29.252,314.94,071117,,,D*44
$GPRMC,162442.00,A,3945.20780,N,10459.15536,W,29.227,314.97,071117,,,D*40
